,Unnamed: 0,Unnamed: 0.1,id,true,cb_num,cb,xgb_num,xgb,lgb_num,lgb,dp,xgb_all
823,823,823,3310,3,3.421512537764174,3.0,3.4285953640937805,3,3.43374771318698,3.0,3,3
824,824,824,3770,3,2.474562585842399,2.0,2.5103159546852107,3,2.5462124184461463,3.0,3,3
825,825,825,5019,3,3.051084533904373,3.0,2.987960457801819,3,2.985377830693326,3.0,3,3
826,826,826,1452,4,3.271876168745212,3.0,3.249937117099762,3,3.2011341131454287,3.0,3,3
827,827,827,5779,3,2.79926928181655,3.0,2.6000055670738216,3,2.6120904494652515,3.0,3,3
828,828,828,1229,3,3.0666132450329955,3.0,3.055142641067505,3,3.0486573909475183,3.0,3,3
829,829,829,4295,4,2.9383878148021747,3.0,3.1213362216949463,3,3.089142348099904,3.0,3,3
830,830,830,5825,3,2.986933721200426,3.0,2.93621563911438,3,2.9376922059351633,3.0,3,3
831,831,831,4719,3,3.370703580679532,3.0,3.3017842173576355,3,3.3045130649178804,3.0,3,3
832,832,832,3806,1,1.859587914949603,2.0,1.8142102360725405,2,1.8309189213580728,2.0,3,1
833,833,833,3842,4,3.025878695796853,3.0,2.941870927810669,3,2.9554999078400157,3.0,3,3
834,834,834,5057,3,3.272470668185185,3.0,3.2922343611717224,3,3.2909741078122203,3.0,3,3
835,835,835,132,3,2.357840416849562,2.0,2.4379480481147766,2,2.4814586738929423,2.0,3,3
836,836,836,5223,3,2.880357415712629,3.0,2.7672943472862244,3,2.792604193369081,3.0,3,3
837,837,837,7539,1,2.6399554577125324,3.0,2.5988723635673523,3,2.6606595015177383,3.0,3,2
838,838,838,3141,3,2.9100845750276094,3.0,2.9357773065567017,3,2.943474111588789,3.0,3,3
839,839,839,7644,3,2.8498614826606268,3.0,2.9018158316612244,3,2.9195933220993284,3.0,3,3
840,840,840,5148,4,3.1476505168147617,3.0,3.0996976494789124,3,3.0687144309246217,3.0,3,3
841,841,841,5105,3,2.852031447199252,3.0,2.763138175010681,3,2.775077696296574,3.0,3,3
842,842,842,1366,3,3.0397426819699285,3.0,2.956906259059906,3,2.9551236672869354,3.0,3,3
843,843,843,5980,4,3.3288655466504884,3.0,3.3205848932266235,3,3.336613184180929,3.0,3,3
844,844,844,5004,3,3.1146842785373283,3.0,2.9733667969703674,3,2.985447210914103,3.0,3,3
845,845,845,5571,0,1.7935409683587982,2.0,1.6517689526081083,2,1.7319720079291732,2.0,3,1
846,846,846,4829,3,3.4921121626576634,3.0,3.557285726070404,3,3.5936426666211965,4.0,3,3
847,847,847,5891,3,3.2051749152834623,3.0,3.269826829433441,3,3.277463839368601,3.0,3,3
848,848,848,3967,3,2.7477036406536985,3.0,2.735880196094513,3,2.7276753212613163,3.0,3,3
849,849,849,7693,2,1.920294497345577,2.0,1.90199875831604,1,1.9538678695646208,2.0,3,1
850,850,850,3117,3,3.061823547212584,3.0,3.021248996257782,3,3.042948519990297,3.0,3,3
851,851,851,5154,4,2.8230267792773884,3.0,2.712162435054779,3,2.7207169299387015,3.0,3,3
852,852,852,5453,3,2.9685257051814435,3.0,2.9470034837722783,3,2.9760534263633014,3.0,3,3
853,853,853,5683,3,2.9781184526532214,3.0,2.9271026253700256,3,2.984671712879572,3.0,3,3
854,854,854,5175,2,2.694517383348149,3.0,2.71669340133667,3,2.7058955161551683,3.0,3,3
855,855,855,4832,3,2.9251780946371664,3.0,2.9084715247154236,3,2.9113950018164867,3.0,3,3
856,856,856,6190,1,2.6540765455674413,3.0,2.6561339497566223,3,2.645392803930563,3.0,3,2
857,857,857,7916,3,3.0827996828968365,3.0,3.032064199447632,3,3.0304764387344783,3.0,3,3
858,858,858,3971,3,2.977065066272901,3.0,2.8318859338760376,3,2.844512897993676,3.0,3,3
859,859,859,3122,3,2.521462800758464,3.0,2.7617533206939697,3,2.7724230821207474,3.0,3,3
860,860,860,5245,2,2.5717368153124944,3.0,2.4895547926425934,3,2.4302759469530346,2.0,3,2
861,861,861,5638,2,1.4243092362904577,1.0,1.4810149371623993,2,1.44932227523713,1.0,3,2
862,862,862,5955,4,2.6514657457345576,3.0,2.4526590704917908,4,2.3788757015373667,2.0,3,4
863,863,863,3535,3,3.0066267415545647,3.0,2.917783617973328,3,2.9277054871520454,3.0,3,3
864,864,864,6071,1,2.76789721705788,3.0,2.6998940110206604,3,2.7460078386841755,3.0,3,3
865,865,865,1444,3,2.8043873269709367,3.0,2.759253680706024,3,2.7655300815947603,3.0,3,3
866,866,866,2479,4,3.5624182252436296,4.0,3.4879459142684937,3,3.466479956630372,3.0,3,4
867,867,867,1670,2,1.9003447476997457,2.0,1.9622993171215053,3,2.052878904851676,2.0,3,2
868,868,868,2635,3,2.421321991612698,2.0,2.513404279947281,3,2.534382889644783,3.0,3,3
869,869,869,3057,3,2.5807094299070825,3.0,2.39785435795784,3,2.4646505407066264,2.0,3,3
870,870,870,7975,3,2.6414276669109134,3.0,2.619928181171417,3,2.61492030732859,3.0,3,3
871,871,871,5114,3,2.3903560685688787,2.0,2.3161680102348328,3,2.347495595125132,2.0,3,3
872,872,872,4080,2,2.2507659932942983,2.0,2.4270960986614227,3,2.466844751555447,2.0,3,3
873,873,873,637,3,2.88062632194346,3.0,2.7759510278701782,3,2.7840199734359685,3.0,3,3
874,874,874,6047,3,2.8692892906935,3.0,2.888301432132721,3,2.889975989292075,3.0,3,3
875,875,875,1663,3,2.838363926570444,3.0,2.878029227256775,3,2.88556572314647,3.0,3,3
876,876,876,7076,3,2.855023379708585,3.0,2.8277336955070496,3,2.8619774862303458,3.0,3,3
877,877,877,7549,2,1.4842688038244531,1.0,1.7385475635528564,3,1.7349706861771943,2.0,3,1
878,878,878,2653,2,2.1724753512107404,2.0,2.1498444378376007,3,2.288666310184944,2.0,3,2
879,879,879,2949,4,2.338787093114822,2.0,2.4238745868206024,3,2.4786759431465315,2.0,3,3
880,880,880,559,3,3.352530499323982,3.0,3.3235288858413696,3,3.3356920163015897,3.0,3,3
881,881,881,4156,3,3.260018338580988,3.0,3.183771848678589,3,3.18815869036022,3.0,3,3
882,882,882,5109,3,3.2327699426094902,3.0,3.1225427389144897,3,3.086933783019082,3.0,3,3
883,883,883,7648,2,2.036032561772968,2.0,1.9505638778209688,1,1.997608374394733,2.0,3,2
884,884,884,60,3,3.175035750229925,3.0,3.133676826953888,3,3.1206218504564447,3.0,3,3
885,885,885,2774,3,3.1471675825073846,3.0,3.2210196256637573,3,3.251260003841965,3.0,3,3
886,886,886,7298,2,2.8157709549631043,3.0,2.787589728832245,3,2.790141513317086,3.0,3,3
887,887,887,2233,3,3.166851275736837,3.0,3.0739304423332214,3,3.062991959196156,3.0,3,3
888,888,888,2666,3,3.2646589210094694,3.0,3.1854527592658997,3,3.1733563803934226,3.0,3,3
889,889,889,4356,1,2.768315833980413,3.0,2.925994753837585,3,2.943727583975903,3.0,3,3
890,890,890,2806,2,2.3926969897814288,2.0,2.2356668412685394,2,2.2930171471435137,2.0,3,2
891,891,891,5287,3,2.8698342772767416,3.0,2.8311735391616817,3,2.8227601824570985,3.0,3,3
892,892,892,2812,3,2.9670551941846166,3.0,2.976320743560791,3,2.9685516960940506,3.0,3,3
893,893,893,4529,3,2.9906176531260784,3.0,2.9809876680374146,3,2.9915123537375297,3.0,3,3
894,894,894,949,3,2.84526109806903,3.0,2.863587737083435,3,2.8817271316223727,3.0,3,3
895,895,895,2696,2,3.137922383679076,3.0,3.1328139305114746,3,3.1341023750884487,3.0,3,3
896,896,896,4624,3,3.451742535415714,3.0,3.441419243812561,3,3.4291496838106137,3.0,3,3
897,897,897,5195,3,3.588956021206577,4.0,3.582543969154358,3,3.6108243151117128,4.0,3,4
898,898,898,6721,2,2.7316979708030726,3.0,2.6803099513053894,3,2.7212478029996348,3.0,3,3
899,899,899,1039,4,2.6535332666708307,3.0,2.5879011452198037,3,2.5432116970588967,3.0,3,3
900,900,900,215,3,2.6748255706212696,3.0,2.835480272769928,3,2.8454492473268984,3.0,3,3
901,901,901,2025,2,2.7892736750010725,3.0,2.79776668548584,3,2.7931194408712328,3.0,3,3
902,902,902,3427,3,3.0779041951080752,3.0,3.024913668632508,3,3.033351049776764,3.0,3,3
903,903,903,2028,3,2.9540066838611163,3.0,2.9880025386810303,3,3.0205681292141966,3.0,3,3
904,904,904,723,3,2.7660232694608102,3.0,2.7728992104530334,3,2.7929609586375284,3.0,3,3
905,905,905,5733,3,3.4639178004151834,3.0,3.450765907764435,3,3.4458619532124617,3.0,3,3
906,906,906,6,4,3.3507181207347205,3.0,3.3574970960617065,3,3.4558130770213262,3.0,3,3
907,907,907,1814,3,2.4329250257797885,2.0,2.4518310129642487,3,2.4239352963081,2.0,3,3
908,908,908,7161,3,2.6930817600187167,3.0,2.657956182956696,3,2.7640654658047765,3.0,3,3
909,909,909,1521,3,2.6406074794477714,3.0,2.6356317102909093,3,2.6265990140022417,3.0,3,2
910,910,910,5751,0,2.5973111238394977,3.0,2.712851583957672,3,2.7164100403615583,3.0,3,3
911,911,911,3776,3,3.0937553001410527,3.0,3.0527071356773376,3,3.0888853836826,3.0,3,3
912,912,912,5002,3,3.035605485822681,3.0,3.0030331015586853,3,3.031912810404388,3.0,3,3
913,913,913,1792,4,2.61546716168501,3.0,2.6168103218078613,3,2.6352478568471334,3.0,3,2
914,914,914,1701,3,2.745671602078404,3.0,2.8053503036499023,3,2.8029317602445354,3.0,3,3
915,915,915,1913,3,3.0461005279962987,3.0,2.974659025669098,3,2.9619863710674874,3.0,3,3
916,916,916,3298,3,2.706316607453288,3.0,2.799138844013214,3,2.822717992163996,3.0,3,3
917,917,917,1904,3,3.105599808963414,3.0,3.1077173948287964,3,3.1277730671590334,3.0,3,3
918,918,918,665,4,3.217373462918406,3.0,3.0908188819885254,3,3.098487144444518,3.0,3,3
919,919,919,5101,4,2.9180696996309154,3.0,3.014587938785553,3,2.9979143063815896,3.0,3,3
920,920,920,4410,3,2.4391545679198647,2.0,2.42058989405632,3,2.4381409728925507,2.0,3,3
921,921,921,3235,3,3.131435134699422,3.0,2.994810938835144,3,3.075790668754654,3.0,3,3
922,922,922,2534,3,2.9637419138421914,3.0,2.9120362401008606,3,2.9154206635416138,3.0,3,3
923,923,923,1532,3,2.9882070832980765,3.0,3.2009655833244324,3,3.1302731373640813,3.0,3,3
924,924,924,4413,3,3.1706484002106405,3.0,3.18125468492508,3,3.1970464078849012,3.0,3,3
925,925,925,155,2,2.9662062455977454,3.0,2.852420687675476,3,2.8578613087592566,3.0,3,3
926,926,926,3537,3,3.163314588731699,3.0,3.0975600481033325,3,3.1080864716769763,3.0,3,3
927,927,927,4335,3,2.988554284626723,3.0,3.020445466041565,3,3.082169237954678,3.0,3,3
928,928,928,5305,2,2.6093187357420904,3.0,2.6001365780830383,3,2.6190309567967542,3.0,3,2
929,929,929,6524,3,2.469537302284773,2.0,2.6315689980983734,3,2.6056812719817435,3.0,3,3
930,930,930,569,2,2.488811704903439,2.0,2.6708492040634155,3,2.7228049763711013,3.0,3,3
931,931,931,7021,4,3.2829801042428137,3.0,3.240939855575561,3,3.1836499774549822,3.0,3,3
932,932,932,1688,3,3.112913561611089,3.0,3.2138425707817078,4,3.1905806254160214,3.0,3,3
933,933,933,679,3,2.9692968972861378,3.0,2.987118422985077,3,2.9904829443641066,3.0,3,3
934,934,934,5999,3,3.47594882807884,3.0,3.3259947896003723,3,3.4582605490563574,3.0,3,3
935,935,935,875,2,2.4822749825383115,2.0,2.2896539568901058,3,2.285861173870279,2.0,3,2
936,936,936,1040,3,2.8852492516539656,3.0,2.9197571277618413,3,2.921344273464455,3.0,3,3
937,937,937,3196,3,3.2555192264359736,3.0,3.3362386226654053,3,3.318803356349779,3.0,3,3
938,938,938,377,1,1.5153049145465007,2.0,1.476269781589508,1,1.57926924569502,2.0,3,1
939,939,939,6694,3,3.0864161495145592,3.0,3.042297065258026,3,3.01621704347673,3.0,3,3
940,940,940,5265,2,2.9437664243831967,3.0,2.8943002223968506,3,3.002436226406098,3.0,3,3
941,941,941,3055,3,2.769530472300078,3.0,2.9218527078628536,3,2.9065986612252206,3.0,3,3
942,942,942,6831,1,2.0756510073615324,2.0,2.183150440454483,3,2.1773127266926,2.0,3,1
943,943,943,6220,3,3.0445118762085936,3.0,3.0619703531265263,3,3.083845692763993,3.0,3,3
944,944,944,734,3,3.38082972814372,3.0,3.3395851850509644,3,3.3185632960215563,3.0,3,3
945,945,945,4797,2,2.2610328332469045,2.0,2.1073611676692963,3,2.1451582875609,2.0,3,3
946,946,946,1511,3,2.1773522558264147,2.0,2.076942682266236,2,2.0407161458413325,2.0,3,2
947,947,947,1112,2,2.3479150255068952,2.0,2.2229372262954707,2,2.268864897950426,2.0,3,2
948,948,948,752,4,2.9641820454055883,3.0,3.0844815969467163,4,3.131033020410944,3.0,3,4
949,949,949,4536,3,3.1029208699789086,3.0,3.152082502841949,3,3.1392853574293085,3.0,3,3
950,950,950,5966,3,3.0783914955423612,3.0,3.0819647312164307,3,3.1025129832012524,3.0,3,3
951,951,951,5208,3,3.3223624813451385,3.0,3.266696274280548,3,3.262158619634129,3.0,3,3
952,952,952,6983,3,2.8484274452164664,3.0,2.7575727701187134,3,2.7842598522675712,3.0,3,3
953,953,953,1682,2,2.6863215622012286,3.0,2.7121304273605347,3,2.7504908596666966,3.0,3,3
954,954,954,5868,3,2.7506155390867497,3.0,2.686004757881165,3,2.7282446022032367,3.0,3,3
955,955,955,7567,3,2.3509873193018738,2.0,2.40687358379364,3,2.395588373826622,2.0,3,3
956,956,956,7968,2,2.2081011231708225,2.0,2.23521375656128,3,2.276274701266368,2.0,3,2
957,957,957,2125,1,1.7651236736207607,2.0,1.71860533952713,2,1.7478664212917616,2.0,3,1
958,958,958,4306,3,2.6248273692888007,3.0,2.7281249165534973,3,2.7123517666600327,3.0,3,3
959,959,959,2938,2,2.7586424806657206,3.0,2.673396944999695,3,2.6731697782074715,3.0,3,3
960,960,960,4648,3,3.0405136351092983,3.0,3.0636479854583736,3,3.0620716553453966,3.0,3,3
961,961,961,3095,3,3.1021415345209102,3.0,3.0629278421401978,3,3.0592821522802205,3.0,3,3
962,962,962,5246,3,2.6727250615016978,3.0,2.567330628633499,3,2.5579506049568588,3.0,3,3
963,963,963,1799,2,2.7433429415376644,3.0,2.738466024398804,3,2.760268336890631,3.0,3,3
964,964,964,6837,3,2.8487423789477124,3.0,2.8359984159469604,3,2.850600940685984,3.0,3,3
965,965,965,1403,1,1.5659295247206126,2.0,1.3691910058259964,1,1.3742061394998168,1.0,3,1
966,966,966,2140,3,2.893279948757938,3.0,2.9222918152809143,3,2.9087042763946878,3.0,3,3
967,967,967,2570,3,3.3279400251208378,3.0,3.238918960094452,3,3.2252643856186025,3.0,3,3
968,968,968,7585,3,3.0948807362557322,3.0,3.102656304836273,3,3.1003442527003333,3.0,3,3
969,969,969,7067,3,2.642586166309112,3.0,2.606327772140503,3,2.63555568248087,3.0,3,2
970,970,970,7659,3,2.8208984394899215,3.0,2.848371207714081,3,2.8819852335346337,3.0,3,3
971,971,971,6425,4,3.386535969805501,3.0,3.3697341084480286,4,3.362081558046329,3.0,3,3
972,972,972,3701,4,3.313642258055108,3.0,3.376964926719665,3,3.3892430412439065,3.0,3,3
973,973,973,1638,3,2.9747069973169764,3.0,3.028010070323944,3,3.0340196622948685,3.0,3,3
974,974,974,7801,1,2.1881863114438103,2.0,2.246311724185944,3,2.2008739815671885,2.0,3,1
975,975,975,5272,4,2.9012054382366794,3.0,2.775333821773529,3,2.7527112573072023,3.0,3,3
976,976,976,545,4,3.020256982148288,3.0,3.0849913358688354,3,3.0834058386961,3.0,3,3
977,977,977,7544,3,2.6380068196431545,3.0,2.5398861169815063,3,2.523741208128052,3.0,3,3
978,978,978,3067,3,2.9930028153028303,3.0,2.923472285270692,3,2.946609380876813,3.0,3,3
979,979,979,1540,4,3.111361286701457,3.0,3.047669768333435,3,3.0564078749622214,3.0,3,3
980,980,980,5274,3,2.7847438190360685,3.0,2.6930381655693054,3,2.7280656258561624,3.0,3,3
981,981,981,5338,4,3.2941276938437367,3.0,3.216605484485626,3,3.2061174597702933,3.0,3,3
982,982,982,3709,3,2.618403015660376,3.0,2.764658033847809,3,2.770681184631276,3.0,3,3
983,983,983,4317,0,1.7401953076874803,2.0,1.774549812078476,1,1.7390928033052764,2.0,3,1
984,984,984,2078,3,2.700328812227424,3.0,2.6755203604698186,3,2.6985324352649425,3.0,3,3
985,985,985,4053,2,3.1052459184021224,3.0,3.089361250400543,3,3.0859970104669787,3.0,3,3
986,986,986,3184,2,2.430518883685127,2.0,2.3916906118392944,3,2.362415597936036,2.0,3,2
987,987,987,3785,4,2.542730853812352,3.0,2.5327178835868835,3,2.532473421955681,3.0,3,3
988,988,988,4628,1,2.854780741444017,3.0,2.6627573370933533,3,2.691711338308997,3.0,3,3
989,989,989,6403,3,2.850766592089306,3.0,2.9531234502792363,3,2.9468312418240483,3.0,3,3
990,990,990,4560,3,3.0043198894885017,3.0,3.01700896024704,3,3.0411602826086654,3.0,3,3
991,991,991,3639,3,3.116508439777556,3.0,3.1084423661231995,3,3.4417892691560352,3.0,3,3
992,992,992,2597,3,2.593632742896128,3.0,2.5373780727386475,3,2.4695359931194827,2.0,3,3
993,993,993,1214,2,3.0964738681936885,3.0,3.0148547887802124,3,2.989475070411712,3.0,3,3
994,994,994,2217,3,2.996371142675091,3.0,2.9107776880264282,3,2.9478563983499857,3.0,3,3
995,995,995,6027,3,3.0553646398074927,3.0,3.103175938129425,3,3.1066263760224913,3.0,3,3
996,996,996,2068,4,3.1105504882929265,3.0,3.093143582344055,3,3.089588465207884,3.0,3,3
997,997,997,5632,1,2.0383683593486444,2.0,1.8838473856449127,1,1.8677477318453248,2.0,3,1
998,998,998,5594,4,3.1323674704065403,3.0,3.4032196402549744,4,3.3269419169626087,3.0,3,3
999,999,999,1525,4,2.790469693105828,3.0,2.777670979499817,3,2.808998297260909,3.0,3,3
1000,1000,1000,5676,2,2.6024852167916466,3.0,2.6434940099716187,3,2.6418682376613485,3.0,3,2
1001,1001,1001,6940,3,2.3212158833645664,2.0,2.2962425351142883,3,2.3102224010137924,2.0,3,2
1002,1002,1002,6074,1,2.1555804675318275,2.0,1.9790678024291992,2,1.9732290066118,2.0,3,1
1003,1003,1003,4030,3,2.9104190788862163,3.0,2.943651497364044,3,2.95347850495334,3.0,3,3
1004,1004,1004,3718,3,1.9440251570319624,2.0,1.9310146570205688,2,1.9910406981249529,2.0,3,2
1005,1005,1005,365,3,2.8799274050899064,3.0,2.9229045510292053,3,2.9106165066116723,3.0,3,3
1006,1006,1006,1405,3,3.1264519758898235,3.0,3.1212008595466614,3,3.0702246982594907,3.0,3,3
1007,1007,1007,4547,3,3.0685954477055337,3.0,3.0406206846237183,3,3.0467051738524598,3.0,3,3
1008,1008,1008,921,2,2.5731655523172097,3.0,2.4888515174388885,3,2.4881451695402186,2.0,3,3
1009,1009,1009,6264,4,3.3096314343521462,3.0,3.070657968521118,3,3.1631398420668075,3.0,3,3
1010,1010,1010,4447,4,2.1452191997956915,2.0,2.150572508573532,3,2.135471776815648,2.0,3,3
1011,1011,1011,6740,3,2.5779715430919063,3.0,2.5736196041107178,3,2.584314180596953,3.0,3,3
1012,1012,1012,3448,1,2.9483080056255067,3.0,2.9233351945877075,3,2.9105687907557636,3.0,3,3
1013,1013,1013,3307,4,3.1059439707478704,3.0,3.1531969904899597,3,3.185733897392227,3.0,3,3
1014,1014,1014,418,3,2.658349537204274,3.0,2.809935927391052,3,2.808522521753772,3.0,3,3
1015,1015,1015,4549,3,2.648480532598081,3.0,2.649870991706848,3,2.6918877475224035,3.0,3,3
1016,1016,1016,1749,2,1.859230717561847,2.0,1.5715420544147491,1,1.5990839692691252,2.0,3,2
1017,1017,1017,5350,3,2.721351350068772,3.0,2.585564374923706,3,2.5749714006290336,3.0,3,3
1018,1018,1018,1439,4,3.2784609452893894,3.0,3.282879292964936,3,3.2702858283881535,3.0,3,3
1019,1019,1019,1388,2,2.0499171820754785,2.0,1.7917482554912567,1,1.8532291735031687,2.0,3,1
1020,1020,1020,63,2,2.7581104880076404,3.0,2.78229296207428,3,2.8081169466036773,3.0,3,3
1021,1021,1021,1729,3,2.766533515481443,3.0,2.761393666267395,3,2.7787380674396776,3.0,3,3
1022,1022,1022,2287,2,2.170265909924708,2.0,2.01191583275795,2,2.0439043062601776,2.0,3,2
1023,1023,1023,124,4,2.7011401826668333,3.0,2.7388071417808533,3,2.7678445777116045,3.0,3,3
1024,1024,1024,3950,3,2.9848138348856006,3.0,2.9233644008636475,3,2.906365699362004,3.0,3,3
1025,1025,1025,7879,3,3.1724372579358384,3.0,3.2843984365463257,3,3.2529010129467832,3.0,3,3
1026,1026,1026,1664,3,3.1547085784958178,3.0,2.9318971037864685,3,3.0000549464662414,3.0,3,3
1027,1027,1027,4104,3,4.0204454297488486,4.0,4.058299243450165,4,3.9930129946479713,4.0,3,3
1028,1028,1028,5041,3,2.777599541178009,3.0,2.721039295196533,3,2.7067090992706104,3.0,3,3
1029,1029,1029,2277,3,3.122469450458064,3.0,2.9755746126174927,3,2.985976753562274,3.0,3,3
1030,1030,1030,2786,3,3.1540841228322227,3.0,3.12263685464859,3,3.122965239692108,3.0,3,3
1031,1031,1031,5485,4,2.6963286572183955,3.0,2.6962049007415767,3,2.6406485777704143,3.0,3,4
1032,1032,1032,1005,4,3.357596939604701,3.0,3.298966109752655,3,3.4038382855206133,3.0,3,3
1033,1033,1033,6414,2,2.9179625627747288,3.0,2.8504513502120967,3,2.8337799262230314,3.0,3,3
1034,1034,1034,4770,3,3.090063928019421,3.0,3.0382041335105896,3,3.0318516643583147,3.0,3,3
1035,1035,1035,4114,2,2.884371081755629,3.0,2.968153953552246,3,2.8999831471809587,3.0,3,3
1036,1036,1036,2698,1,1.4640656686582434,1.0,1.5143387615680697,3,1.6265052444108603,2.0,3,1
1037,1037,1037,2238,2,2.7338325108697785,3.0,2.9225342869758606,3,2.94118426984034,3.0,3,3
1038,1038,1038,1047,3,2.682998557150146,3.0,2.611075043678284,3,2.668023006369274,3.0,3,3
1039,1039,1039,5560,3,3.307540361891647,3.0,3.3528777956962585,3,3.3242433228553283,3.0,3,3
1040,1040,1040,3746,4,3.3162208393416126,3.0,3.016022562980652,3,3.158967387289428,3.0,3,3
1041,1041,1041,3112,3,3.206899764187132,3.0,3.135360598564148,3,3.156684037064581,3.0,3,3
1042,1042,1042,4378,3,2.5616241184023245,3.0,2.5665810704231258,3,2.5843895768244045,3.0,3,3
1043,1043,1043,7415,3,2.7914494138079635,3.0,2.79391086101532,3,2.7886283005403163,3.0,3,3
1044,1044,1044,6324,4,2.6286415090373487,3.0,2.413983255624771,3,2.358486588570874,2.0,3,2
1045,1045,1045,799,2,2.3952939827382727,2.0,2.4525379836559296,3,2.443886562820404,2.0,3,3
1046,1046,1046,7636,2,2.0479667946112725,2.0,2.111035943031311,2,2.131855036550648,2.0,3,2
1047,1047,1047,1685,4,3.221106094514429,3.0,3.2340094447135925,3,3.229297069118936,3.0,3,3
1048,1048,1048,7708,4,3.492908439763366,3.0,3.3485623598098755,4,3.3881618587525306,3.0,3,4
1049,1049,1049,305,4,2.8598195984777823,3.0,2.841086983680725,3,2.8891266803820197,3.0,3,3
1050,1050,1050,751,4,3.133386672228623,3.0,3.125959813594818,3,3.1309274345636218,3.0,3,3
1051,1051,1051,2649,3,3.336194436870448,3.0,3.3027642369270325,3,3.2799676037996823,3.0,3,3
1052,1052,1052,6950,4,3.0140466324635566,3.0,3.070353507995605,3,3.0821457572840862,3.0,3,3
1053,1053,1053,6152,2,2.434357738657451,2.0,2.4106933176517487,3,2.4149533327305344,2.0,3,2
1054,1054,1054,2956,4,3.0472526786384475,3.0,2.969706952571869,3,2.9660916182718084,3.0,3,3
1055,1055,1055,7481,0,2.9392824782799867,3.0,2.4731012284755707,4,2.7102610622013064,3.0,3,4
1056,1056,1056,4031,4,3.418027960344572,3.0,3.4018962383270264,3,3.3563441644506105,3.0,3,3
1057,1057,1057,4492,3,2.8755746404511124,3.0,2.8366664052009583,3,2.868369591154241,3.0,3,3
1058,1058,1058,4045,4,3.2241055100577025,3.0,3.098358631134033,3,3.129856313173299,3.0,3,3
1059,1059,1059,6819,3,3.28506112675268,3.0,3.253533244132996,3,3.2468605766664824,3.0,3,3
1060,1060,1060,6590,3,2.8202243756330483,3.0,2.832183361053467,3,2.862709535157925,3.0,3,3
1061,1061,1061,579,3,3.2037740573195266,3.0,3.2700172066688538,3,3.2271000525229594,3.0,3,3
1062,1062,1062,2563,3,3.1014062676556824,3.0,2.9898803234100337,3,2.9742626359506916,3.0,3,3
1063,1063,1063,285,3,2.7065425122955244,3.0,2.5410512387752533,3,2.578504869997958,3.0,3,3
1064,1064,1064,3905,3,2.6713111402252463,3.0,2.73905748128891,3,2.725487897191852,3.0,3,3
1065,1065,1065,5251,3,2.9812078922228467,3.0,2.9546927213668823,3,2.9725978029126585,3.0,3,3
1066,1066,1066,5383,3,2.9584069559166672,3.0,2.897545278072357,3,2.9003581319447167,3.0,3,3
1067,1067,1067,2627,3,2.873480823804848,3.0,2.801761567592621,3,2.819384082734212,3.0,3,3
1068,1068,1068,5504,4,3.1741791412409945,3.0,3.0921064615249634,3,3.2342158263043608,3.0,3,3
1069,1069,1069,6949,3,2.7859657391570036,3.0,2.7654258012771606,3,2.7997027930724006,3.0,3,3
1070,1070,1070,6133,2,2.4706409265360167,2.0,2.4449851512908936,3,2.475298178116532,2.0,3,3
1071,1071,1071,1968,3,2.5216446672096304,3.0,2.5030305683612823,3,2.565892927713357,3.0,3,3
1072,1072,1072,4806,3,2.713505229441792,3.0,2.8229678869247437,3,2.8143438528287517,3.0,3,3
1073,1073,1073,7080,1,2.9919223659566536,3.0,2.973336160182953,3,2.9792839870691363,3.0,3,3
1074,1074,1074,2263,4,3.3983530381193607,3.0,3.33640718460083,3,3.3161800123005283,3.0,3,3
1075,1075,1075,4474,1,2.4417040310783387,2.0,2.3301990032196045,3,2.4078417006109483,2.0,3,1
1076,1076,1076,2007,3,3.4845549412261474,3.0,3.4973512291908264,4,3.471898852836961,3.0,3,3
1077,1077,1077,2435,3,3.0361004534322418,3.0,3.1041833758354187,3,3.0873864760505962,3.0,3,3
1078,1078,1078,3792,1,2.438412638656516,2.0,2.393480122089385,3,2.3983952589999027,2.0,3,2
1079,1079,1079,7592,3,2.7615009762610505,3.0,2.735575020313263,3,2.7683182708926526,3.0,3,3
1080,1080,1080,1350,3,2.7939691755373994,3.0,2.6123631596565247,3,2.678082663818541,3.0,3,3
1081,1081,1081,4842,3,2.7826744289439027,3.0,2.923410713672638,3,2.9217670707963284,3.0,3,3
1082,1082,1082,3034,3,3.2212385692791377,3.0,3.231409728527069,3,3.254574493016845,3.0,3,3
1083,1083,1083,6576,3,3.0522365643092737,3.0,2.869167983531952,3,2.9300344321945264,3.0,3,3
1084,1084,1084,1145,3,3.2425813996038637,3.0,3.331694185733795,4,3.306732859236732,3.0,3,3
1085,1085,1085,2148,3,2.4350293362335305,2.0,2.519976407289505,3,2.4930595246573097,2.0,3,3
1086,1086,1086,3411,2,2.6100306417274695,3.0,2.6512986421585083,3,2.663018081737329,3.0,3,2
1087,1087,1087,1082,3,2.7179255021778785,3.0,2.902750074863434,3,2.8753585352421065,3.0,3,3
1088,1088,1088,2748,2,2.838791114226753,3.0,2.8330639004707336,3,2.850984390501276,3.0,3,3
1089,1089,1089,5153,2,2.419306109888747,2.0,2.3712787330150604,3,2.4083770786706022,2.0,3,3
1090,1090,1090,192,3,3.0729000940427564,3.0,2.988359570503235,3,3.0180188371858327,3.0,3,3
1091,1091,1091,2096,3,3.0017717552141248,3.0,2.90115737915039,3,2.9141813631142317,3.0,3,3
